,game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,outcome,w_elo_after_game,l_elo_after_game
4616,2015021170,20152016,R,2016-04-02T23:00:00Z,17,10,3,2,away win REG,1499,1435
4615,2015021171,20152016,R,2016-04-02T23:00:00Z,1,14,1,3,home win REG,1562,1384
4620,2015021175,20152016,R,2016-04-03T00:00:00Z,28,18,3,2,away win SO,1418,1460
4621,2015021176,20152016,R,2016-04-03T02:00:00Z,20,22,5,0,away win REG,1594,1472
4622,2015021177,20152016,R,2016-04-03T02:00:00Z,15,27,0,3,home win REG,1582,1424
4623,2015021178,20152016,R,2016-04-03T16:30:00Z,6,16,4,6,home win REG,1644,1550
4624,2015021179,20152016,R,2016-04-03T21:00:00Z,4,5,2,6,home win REG,1503,1479
4625,2015021180,20152016,R,2016-04-04T00:00:00Z,30,11,1,5,home win REG,1523,1381
4626,2015021181,20152016,R,2016-04-04T00:00:00Z,19,21,5,1,away win REG,1562,1464
4627,2015021182,20152016,R,2016-04-04T01:00:00Z,25,24,1,3,home win REG,1509,1473
4628,2015021183,20152016,R,2016-04-04T23:00:00Z,14,2,2,5,home win REG,1426,1461
4629,2015021184,20152016,R,2016-04-04T23:00:00Z,3,29,4,2,away win REG,1569,1499
4630,2015021185,20152016,R,2016-04-04T23:30:00Z,13,10,4,3,away win REG,1510,1407
4631,2015021186,20152016,R,2016-04-05T00:00:00Z,27,19,2,5,home win REG,1468,1518
4632,2015021187,20152016,R,2016-04-05T02:00:00Z,26,23,2,3,home win REG,1493,1464
4633,2015021189,20152016,R,2016-04-05T23:00:00Z,7,1,3,1,away win REG,1565,1527
4634,2015021188,20152016,R,2016-04-05T23:00:00Z,12,6,2,1,away win SO,1533,1598
4635,2015021191,20152016,R,2016-04-05T23:00:00Z,2,15,4,3,away win OT,1503,1539
4636,2015021190,20152016,R,2016-04-05T23:30:00Z,14,3,2,3,home win REG,1471,1525
4637,2015021192,20152016,R,2016-04-05T23:30:00Z,13,8,4,1,away win REG,1541,1470
4638,2015021193,20152016,R,2016-04-05T23:30:00Z,5,9,5,3,away win REG,1517,1502
4639,2015021195,20152016,R,2016-04-06T00:00:00Z,28,30,3,0,away win REG,1459,1481
4640,2015021194,20152016,R,2016-04-06T00:00:00Z,21,18,3,4,home win REG,1496,1428
4641,2015021196,20152016,R,2016-04-06T00:30:00Z,27,16,2,6,home win REG,1508,1511
4642,2015021197,20152016,R,2016-04-06T01:00:00Z,26,20,5,4,away win OT,1534,1553
4643,2015021198,20152016,R,2016-04-06T02:00:00Z,11,24,2,1,away win OT,1421,1432
4645,2015021201,20152016,R,2016-04-06T23:00:00Z,23,22,2,6,home win REG,1497,1439
4644,2015021199,20152016,R,2016-04-06T23:00:00Z,29,10,5,1,away win REG,1523,1384
4646,2015021200,20152016,R,2016-04-07T00:00:00Z,4,17,0,3,home win REG,1534,1467
4652,2015021205,20152016,R,2016-04-07T23:00:00Z,10,4,4,3,away win OT,1429,1489
4651,2015021206,20152016,R,2016-04-07T23:00:00Z,5,15,4,3,away win OT,1551,1505
4650,2015021202,20152016,R,2016-04-07T23:00:00Z,17,6,2,5,home win REG,1511,1555
4649,2015021207,20152016,R,2016-04-07T23:00:00Z,8,12,4,2,away win REG,1508,1495
4648,2015021203,20152016,R,2016-04-07T23:00:00Z,14,1,4,2,away win REG,1508,1490
4647,2015021204,20152016,R,2016-04-07T23:00:00Z,2,3,4,1,away win REG,1537,1491
4653,2015021208,20152016,R,2016-04-07T23:30:00Z,13,9,1,3,home win REG,1570,1474
4654,2015021209,20152016,R,2016-04-08T00:00:00Z,27,18,2,3,home win OT,1533,1403
4655,2015021211,20152016,R,2016-04-08T00:30:00Z,21,25,2,4,home win REG,1529,1476
4656,2015021210,20152016,R,2016-04-08T00:30:00Z,19,16,2,1,away win OT,1550,1479
4657,2015021212,20152016,R,2016-04-08T01:00:00Z,23,20,3,7,home win REG,1534,1516
4658,2015021213,20152016,R,2016-04-08T02:30:00Z,24,26,1,2,home win REG,1473,1493
4659,2015021214,20152016,R,2016-04-08T02:30:00Z,11,28,5,4,away win REG,1457,1424
4660,2015021215,20152016,R,2016-04-08T23:00:00Z,29,7,4,1,away win REG,1558,1529
4661,2015021217,20152016,R,2016-04-09T16:30:00Z,17,3,2,3,home win REG,1541,1461
4662,2015021216,20152016,R,2016-04-09T16:30:00Z,9,6,6,1,away win REG,1513,1515
4663,2015021218,20152016,R,2016-04-09T19:00:00Z,5,4,1,3,home win REG,1577,1463
4664,2015021219,20152016,R,2016-04-09T21:30:00Z,24,21,5,3,away win REG,1510,1492
4665,2015021221,20152016,R,2016-04-09T23:00:00Z,12,13,2,5,home win REG,1534,1531
4666,2015021223,20152016,R,2016-04-09T23:00:00Z,16,29,4,5,home win OT,1518,1519
4667,2015021222,20152016,R,2016-04-09T23:00:00Z,10,1,1,5,home win REG,1466,1452
4668,2015021224,20152016,R,2016-04-09T23:00:00Z,20,30,2,1,away win REG,1545,1452
4669,2015021220,20152016,R,2016-04-09T23:00:00Z,14,8,2,5,home win REG,1540,1476
4670,2015021225,20152016,R,2016-04-09T23:30:00Z,7,2,4,3,away win OT,1561,1504
4671,2015021227,20152016,R,2016-04-10T00:00:00Z,18,25,2,3,home win REG,1442,1437
4672,2015021226,20152016,R,2016-04-10T00:00:00Z,15,19,5,1,away win REG,1541,1514
4673,2015021228,20152016,R,2016-04-10T02:00:00Z,22,23,3,4,home win SO,1480,1493
4674,2015021229,20152016,R,2016-04-10T02:00:00Z,11,26,4,3,away win SO,1492,1458
4675,2015021230,20152016,R,2016-04-10T02:30:00Z,27,28,0,1,home win REG,1555,1401
4676,2015020716,20152016,R,2016-04-10T23:00:00Z,4,2,5,2,away win REG,1499,1469
4677,2015020704,20152016,R,2016-04-10T23:30:00Z,24,15,2,0,away win REG,1545,1507
4678,2015030121,20152016,P,2016-04-13T23:00:00Z,17,14,2,3,home win REG,1573,1508
4679,2015030141,20152016,P,2016-04-14T00:00:00Z,3,5,2,5,home win REG,1503,1535
4680,2015030161,20152016,P,2016-04-14T01:30:00Z,16,19,0,1,home win OT,1550,1482
4681,2015030131,20152016,P,2016-04-14T23:00:00Z,4,15,0,2,home win REG,1531,1474
4682,2015030111,20152016,P,2016-04-15T00:00:00Z,2,13,5,4,away win REG,1506,1493
4683,2015030151,20152016,P,2016-04-15T01:30:00Z,30,25,0,4,home win REG,1483,1406
4684,2015030181,20152016,P,2016-04-15T02:30:00Z,28,26,4,3,away win REG,1439,1420
4685,2015030122,20152016,P,2016-04-15T23:00:00Z,17,14,2,5,home win REG,1599,1482
4686,2015030112,20152016,P,2016-04-15T23:30:00Z,2,13,1,3,home win REG,1537,1462
4687,2015030162,20152016,P,2016-04-16T00:00:00Z,16,19,3,2,away win REG,1576,1456
4688,2015030171,20152016,P,2016-04-16T02:30:00Z,18,24,3,2,away win REG,1483,1504
4689,2015030142,20152016,P,2016-04-16T19:00:00Z,3,5,4,2,away win REG,1538,1500
4690,2015030132,20152016,P,2016-04-16T23:00:00Z,4,15,1,4,home win REG,1558,1447
4691,2015030152,20152016,P,2016-04-17T00:00:00Z,30,25,1,2,home win REG,1508,1381
4692,2015030182,20152016,P,2016-04-17T02:30:00Z,28,26,2,1,away win REG,1469,1390
4693,2015030163,20152016,P,2016-04-17T19:00:00Z,19,16,3,2,away win REG,1499,1533
4694,2015030123,20152016,P,2016-04-17T23:00:00Z,14,17,0,2,home win REG,1524,1556
4695,2015030113,20152016,P,2016-04-18T00:00:00Z,13,2,3,4,home win OT,1501,1498
4696,2015030172,20152016,P,2016-04-18T02:30:00Z,18,24,3,2,away win REG,1517,1470
4697,2015030133,20152016,P,2016-04-18T23:00:00Z,15,4,6,1,away win REG,1489,1516
4698,2015030153,20152016,P,2016-04-19T00:30:00Z,25,30,3,5,home win REG,1425,1465
4699,2015030183,20152016,P,2016-04-19T02:30:00Z,26,28,2,1,away win OT,1429,1430
4700,2015030143,20152016,P,2016-04-19T23:00:00Z,5,3,3,1,away win REG,1535,1502
4701,2015030124,20152016,P,2016-04-19T23:00:00Z,14,17,3,2,away win REG,1559,1522
4702,2015030164,20152016,P,2016-04-20T01:30:00Z,19,16,4,3,away win REG,1534,1498
4703,2015030173,20152016,P,2016-04-20T01:30:00Z,24,18,3,0,away win REG,1506,1481
4704,2015030134,20152016,P,2016-04-20T23:00:00Z,15,4,1,2,home win REG,1523,1482
4705,2015030114,20152016,P,2016-04-21T00:00:00Z,13,2,2,1,away win REG,1533,1467
4706,2015030154,20152016,P,2016-04-21T01:30:00Z,25,30,3,2,away win REG,1460,1429
4707,2015030184,20152016,P,2016-04-21T02:30:00Z,26,28,2,3,home win REG,1461,1398
4708,2015030144,20152016,P,2016-04-21T23:00:00Z,5,3,5,0,away win REG,1564,1473
4709,2015030125,20152016,P,2016-04-21T23:00:00Z,17,14,0,1,home win REG,1557,1524
4710,2015030174,20152016,P,2016-04-22T00:00:00Z,24,18,4,1,away win REG,1536,1451
4711,2015030165,20152016,P,2016-04-22T01:30:00Z,16,19,4,3,away win OT,1533,1499
4712,2015030135,20152016,P,2016-04-22T23:00:00Z,4,15,2,0,away win REG,1518,1488
4713,2015030115,20152016,P,2016-04-23T00:00:00Z,2,13,2,1,away win OT,1505,1495
4714,2015030155,20152016,P,2016-04-23T01:30:00Z,30,25,5,4,away win OT,1464,1425
4715,2015030185,20152016,P,2016-04-23T02:30:00Z,28,26,6,3,away win REG,1435,1424
4716,2015030145,20152016,P,2016-04-23T19:00:00Z,3,5,3,6,home win REG,1514,1524
4717,2015030175,20152016,P,2016-04-23T22:00:00Z,18,24,2,5,home win REG,1491,1496
4718,2015030166,20152016,P,2016-04-24T00:00:00Z,19,16,3,6,home win REG,1534,1498
4719,2015030136,20152016,P,2016-04-24T16:00:00Z,15,4,1,0,away win REG,1522,1483
4720,2015030156,20152016,P,2016-04-24T19:00:00Z,25,30,5,4,away win REG,1461,1429
4721,2015030116,20152016,P,2016-04-24T23:00:00Z,13,2,1,2,home win OT,1528,1472
4722,2015030176,20152016,P,2016-04-26T00:00:00Z,24,18,1,3,home win REG,1528,1459
4723,2015030167,20152016,P,2016-04-26T00:30:00Z,16,19,2,3,home win REG,1533,1499
4724,2015030211,20152016,P,2016-04-27T23:00:00Z,2,14,5,3,away win REG,1509,1487
4725,2015030177,20152016,P,2016-04-28T02:00:00Z,18,24,2,1,away win REG,1498,1490
4726,2015030221,20152016,P,2016-04-29T00:00:00Z,5,15,3,4,home win OT,1556,1491
4727,2015030231,20152016,P,2016-04-30T00:00:00Z,19,25,1,2,home win REG,1527,1432
4728,2015030241,20152016,P,2016-04-30T02:30:00Z,18,28,2,5,home win REG,1524,1409
4729,2015030212,20152016,P,2016-04-30T19:00:00Z,2,14,1,4,home win REG,1539,1457
4730,2015030222,20152016,P,2016-05-01T00:00:00Z,5,15,2,1,away win REG,1582,1465
4731,2015030232,20152016,P,2016-05-01T19:00:00Z,19,25,4,3,away win OT,1551,1409
4732,2015030242,20152016,P,2016-05-02T00:00:00Z,18,28,2,3,home win REG,1546,1387
4733,2015030223,20152016,P,2016-05-03T00:00:00Z,15,5,2,3,home win REG,1507,1540
4734,2015030213,20152016,P,2016-05-03T23:00:00Z,14,2,5,4,away win OT,1496,1499
4735,2015030243,20152016,P,2016-05-04T01:00:00Z,28,18,1,4,home win REG,1433,1500
4736,2015030233,20152016,P,2016-05-04T01:30:00Z,25,19,1,6,home win REG,1453,1506
4737,2015030224,20152016,P,2016-05-05T00:00:00Z,15,5,2,3,home win OT,1542,1505
4738,2015030234,20152016,P,2016-05-06T00:00:00Z,25,19,3,2,away win OT,1490,1469
4739,2015030244,20152016,P,2016-05-06T01:00:00Z,28,18,3,4,home win OT,1471,1462
4740,2015030214,20152016,P,2016-05-06T23:00:00Z,14,2,2,1,away win OT,1529,1467
4741,2015030235,20152016,P,2016-05-07T17:00:00Z,19,25,4,1,away win REG,1503,1456
4742,2015030225,20152016,P,2016-05-07T23:15:00Z,5,15,1,3,home win REG,1540,1507
4743,2015030245,20152016,P,2016-05-08T02:00:00Z,18,28,1,5,home win REG,1495,1438
4744,2015030215,20152016,P,2016-05-08T19:00:00Z,2,14,0,4,home win REG,1505,1491
4745,2015030236,20152016,P,2016-05-10T00:00:00Z,25,19,3,2,away win REG,1493,1467
4746,2015030246,20152016,P,2016-05-10T01:00:00Z,28,18,3,4,home win OT,1475,1458
4747,2015030226,20152016,P,2016-05-11T00:00:00Z,15,5,3,4,home win OT,1542,1505
4748,2015030237,20152016,P,2016-05-12T00:00:00Z,19,25,6,1,away win REG,1501,1458
4749,2015030247,20152016,P,2016-05-13T01:00:00Z,18,28,0,5,home win REG,1491,1442
4750,2015030311,20152016,P,2016-05-14T00:00:00Z,14,5,3,1,away win REG,1524,1472
4751,2015030321,20152016,P,2016-05-16T00:00:00Z,28,19,1,2,home win REG,1479,1464
4752,2015030312,20152016,P,2016-05-17T00:00:00Z,14,5,2,3,home win OT,1552,1445
4753,2015030322,20152016,P,2016-05-18T00:00:00Z,28,19,4,0,away win REG,1510,1433
4754,2015030313,20152016,P,2016-05-19T00:00:00Z,5,14,4,2,away win REG,1486,1510
4755,2015030323,20152016,P,2016-05-20T01:00:00Z,19,28,0,3,home win REG,1472,1471
4756,2015030314,20152016,P,2016-05-21T00:00:00Z,5,14,3,4,home win REG,1520,1476
4757,2015030324,20152016,P,2016-05-21T23:15:00Z,19,28,6,3,away win REG,1504,1439
4758,2015030315,20152016,P,2016-05-23T00:00:00Z,14,5,4,3,away win OT,1512,1484
4759,2015030325,20152016,P,2016-05-24T00:00:00Z,28,19,6,3,away win REG,1477,1466
4760,2015030316,20152016,P,2016-05-25T00:00:00Z,5,14,5,2,away win REG,1519,1477
4761,2015030326,20152016,P,2016-05-26T01:00:00Z,19,28,2,5,home win REG,1499,1444
4762,2015030317,20152016,P,2016-05-27T00:00:00Z,14,5,1,2,home win REG,1513,1483
4763,2015030411,20152016,P,2016-05-31T00:00:00Z,28,5,2,3,home win REG,1480,1447
4764,2015030412,20152016,P,2016-06-02T00:00:00Z,28,5,1,2,home win OT,1509,1418
4765,2015030413,20152016,P,2016-06-05T00:00:00Z,5,28,2,3,home win OT,1458,1468
4766,2015030414,20152016,P,2016-06-07T00:00:00Z,5,28,3,1,away win REG,1491,1436
4767,2015030415,20152016,P,2016-06-10T00:00:00Z,28,5,4,2,away win REG,1473,1454
4768,2015030416,20152016,P,2016-06-13T00:00:00Z,5,28,3,1,away win REG,1488,1439
4769,2016020001,20162017,R,2016-10-12T23:00:00Z,10,9,4,5,home win OT,1512,1474
4770,2016020002,20162017,R,2016-10-13T00:00:00Z,19,16,5,2,away win REG,1533,1488
4771,2016020003,20162017,R,2016-10-13T02:00:00Z,20,22,4,7,home win REG,1558,1458
4772,2016020004,20162017,R,2016-10-13T02:30:00Z,26,28,1,2,home win REG,1482,1426
4773,2016020005,20162017,R,2016-10-13T23:00:00Z,8,7,4,1,away win REG,1521,1504
4774,2016020008,20162017,R,2016-10-13T23:00:00Z,6,29,6,3,away win REG,1542,1480
4775,2016020006,20162017,R,2016-10-13T23:00:00Z,2,3,3,5,home win REG,1535,1476
4776,2016020009,20162017,R,2016-10-13T23:30:00Z,17,14,4,6,home win REG,1567,1479
4777,2016020010,20162017,R,2016-10-13T23:30:00Z,1,13,1,2,home win OT,1505,1482
4778,2016020007,20162017,R,2016-10-14T00:00:00Z,15,5,2,3,home win SO,1556,1463
4779,2016020011,20162017,R,2016-10-14T00:00:00Z,30,19,2,3,home win REG,1492,1494
4780,2016020012,20162017,R,2016-10-14T00:00:00Z,12,11,4,5,home win OT,1552,1465
4781,2016020013,20162017,R,2016-10-14T00:30:00Z,24,25,2,4,home win REG,1523,1442
4782,2016020014,20162017,R,2016-10-15T00:00:00Z,16,18,2,3,home win REG,1521,1461
4783,2016020015,20162017,R,2016-10-15T01:00:00Z,22,20,5,3,away win REG,1499,1517
4784,2016020016,20162017,R,2016-10-15T02:30:00Z,4,26,4,2,away win REG,1520,1450
4785,2016020023,20162017,R,2016-10-15T23:00:00Z,28,29,3,2,away win REG,1463,1444
4786,2016020021,20162017,R,2016-10-15T23:00:00Z,24,5,2,3,home win REG,1550,1437
4787,2016020022,20162017,R,2016-10-15T23:00:00Z,2,15,1,2,home win REG,1569,1522
4788,2016020019,20162017,R,2016-10-15T23:00:00Z,1,14,2,3,home win REG,1534,1450
4789,2016020017,20162017,R,2016-10-15T23:00:00Z,6,10,1,4,home win REG,1572,1483
4790,2016020024,20162017,R,2016-10-15T23:00:00Z,11,30,3,4,home win REG,1499,1457
4791,2016020020,20162017,R,2016-10-15T23:00:00Z,17,13,1,4,home win REG,1591,1457
4792,2016020018,20162017,R,2016-10-15T23:00:00Z,8,9,3,4,home win SO,1549,1446
4793,2016020025,20162017,R,2016-10-16T00:00:00Z,3,19,2,3,home win REG,1510,1460
4794,2016020026,20162017,R,2016-10-16T00:30:00Z,18,16,3,5,home win REG,1499,1483
4796,2016020028,20162017,R,2016-10-16T01:00:00Z,4,27,3,4,home win OT,1553,1503
4795,2016020027,20162017,R,2016-10-16T01:00:00Z,25,21,5,6,home win REG,1479,1458
4797,2016020029,20162017,R,2016-10-16T02:00:00Z,20,23,1,2,home win SO,1547,1465
4798,2016020030,20162017,R,2016-10-16T22:00:00Z,24,2,2,3,home win OT,1583,1536
4799,2016020031,20162017,R,2016-10-16T23:00:00Z,7,22,6,2,away win REG,1535,1468
4800,2016020032,20162017,R,2016-10-17T02:00:00Z,12,23,3,4,home win OT,1576,1441
4801,2016020033,20162017,R,2016-10-17T23:00:00Z,28,3,4,7,home win REG,1499,1474
4802,2016020034,20162017,R,2016-10-17T23:00:00Z,21,5,4,3,away win OT,1488,1406
4803,2016020035,20162017,R,2016-10-17T23:30:00Z,9,17,1,5,home win REG,1491,1547
4804,2016020036,20162017,R,2016-10-18T00:00:00Z,6,11,4,1,away win REG,1597,1474
4805,2016020039,20162017,R,2016-10-18T23:00:00Z,21,15,0,3,home win REG,1523,1487
4806,2016020037,20162017,R,2016-10-18T23:00:00Z,24,1,1,2,home win REG,1611,1507
4807,2016020038,20162017,R,2016-10-18T23:00:00Z,28,2,3,2,away win REG,1535,1500
4809,2016020040,20162017,R,2016-10-18T23:30:00Z,5,8,0,4,home win REG,1451,1504
4810,2016020042,20162017,R,2016-10-18T23:30:00Z,13,14,3,4,home win SO,1489,1418
4808,2016020041,20162017,R,2016-10-18T23:30:00Z,27,9,4,7,home win REG,1534,1460
4811,2016020043,20162017,R,2016-10-19T00:00:00Z,25,18,2,1,away win REG,1513,1465
4812,2016020044,20162017,R,2016-10-19T00:00:00Z,26,30,3,6,home win REG,1483,1424
4813,2016020045,20162017,R,2016-10-19T00:30:00Z,4,16,4,7,home win REG,1579,1458
4814,2016020046,20162017,R,2016-10-19T01:00:00Z,7,20,3,4,home win OT,1568,1514
4815,2016020047,20162017,R,2016-10-19T01:00:00Z,12,22,2,3,home win REG,1598,1445
4816,2016020048,20162017,R,2016-10-19T02:00:00Z,19,23,1,2,home win OT,1491,1411
4817,2016020049,20162017,R,2016-10-20T00:00:00Z,17,3,2,1,away win REG,1572,1448
4818,2016020050,20162017,R,2016-10-20T00:00:00Z,10,11,4,5,home win OT,1514,1443
4819,2016020052,20162017,R,2016-10-20T23:00:00Z,24,4,3,2,away win REG,1640,1550
4820,2016020053,20162017,R,2016-10-20T23:00:00Z,28,5,2,3,home win REG,1559,1426
4821,2016020051,20162017,R,2016-10-20T23:00:00Z,1,6,1,2,home win REG,1547,1557
4823,2016020054,20162017,R,2016-10-20T23:30:00Z,27,8,2,5,home win REG,1563,1475
4822,2016020056,20162017,R,2016-10-20T23:30:00Z,15,13,4,2,away win REG,1519,1457
4824,2016020055,20162017,R,2016-10-20T23:30:00Z,21,14,4,0,away win REG,1546,1396
4825,2016020057,20162017,R,2016-10-21T00:00:00Z,10,30,2,3,home win REG,1538,1401
4826,2016020058,20162017,R,2016-10-21T00:30:00Z,26,25,4,3,away win OT,1518,1478
4827,2016020060,20162017,R,2016-10-21T01:00:00Z,19,22,1,3,home win REG,1518,1417
4828,2016020059,20162017,R,2016-10-21T01:00:00Z,12,20,4,2,away win REG,1623,1489
4829,2016020061,20162017,R,2016-10-21T02:00:00Z,7,23,1,2,home win REG,1587,1392
4830,2016020063,20162017,R,2016-10-21T23:00:00Z,16,29,2,3,home win REG,1488,1413
4831,2016020062,20162017,R,2016-10-21T23:00:00Z,27,2,2,3,home win REG,1589,1474
4832,2016020064,20162017,R,2016-10-21T23:30:00Z,18,17,3,5,home win REG,1507,1531
4839,2016020065,20162017,R,2016-10-22T23:00:00Z,8,6,4,2,away win REG,1514,1518
4838,2016020071,20162017,R,2016-10-22T23:00:00Z,3,15,4,2,away win REG,1487,1481
4837,2016020068,20162017,R,2016-10-22T23:00:00Z,21,13,2,5,home win REG,1569,1433
4840,2016020066,20162017,R,2016-10-22T23:00:00Z,14,9,4,1,away win REG,1433,1422
4835,2016020069,20162017,R,2016-10-22T23:00:00Z,30,1,1,2,home win OT,1445,1502
4834,2016020072,20162017,R,2016-10-22T23:00:00Z,10,16,4,5,home win SO,1566,1461
4833,2016020070,20162017,R,2016-10-22T23:00:00Z,12,4,3,6,home win REG,1648,1524
4836,2016020067,20162017,R,2016-10-22T23:00:00Z,28,17,0,3,home win REG,1589,1501
4841,2016020073,20162017,R,2016-10-23T00:00:00Z,5,18,1,5,home win REG,1466,1467
4842,2016020074,20162017,R,2016-10-23T00:00:00Z,29,25,3,0,away win REG,1451,1440
4843,2016020076,20162017,R,2016-10-23T02:00:00Z,23,26,3,4,home win SO,1436,1475
4844,2016020075,20162017,R,2016-10-23T02:00:00Z,19,20,6,4,away win REG,1548,1460
4845,2016020077,20162017,R,2016-10-23T19:00:00Z,22,11,3,0,away win REG,1452,1408
4846,2016020078,20162017,R,2016-10-23T22:00:00Z,30,2,3,6,home win REG,1480,1439
4847,2016020079,20162017,R,2016-10-23T23:00:00Z,27,3,2,3,home win REG,1612,1464
4848,2016020080,20162017,R,2016-10-24T00:00:00Z,23,24,2,4,home win REG,1484,1591
4849,2016020081,20162017,R,2016-10-24T23:30:00Z,4,8,1,3,home win REG,1556,1483
4850,2016020082,20162017,R,2016-10-25T00:30:00Z,20,16,3,2,away win SO,1492,1429
4851,2016020084,20162017,R,2016-10-25T23:00:00Z,27,1,3,5,home win REG,1634,1480
4852,2016020083,20162017,R,2016-10-25T23:00:00Z,30,6,5,0,away win REG,1515,1482
4853,2016020086,20162017,R,2016-10-25T23:00:00Z,13,5,2,3,home win REG,1468,1431
4856,2016020085,20162017,R,2016-10-25T23:30:00Z,7,4,3,4,home win SO,1616,1526
4854,2016020087,20162017,R,2016-10-25T23:30:00Z,14,10,7,3,away win REG,1477,1522
4855,2016020088,20162017,R,2016-10-25T23:30:00Z,12,17,2,4,home win REG,1667,1482
4857,2016020089,20162017,R,2016-10-26T00:00:00Z,20,19,4,1,away win REG,1529,1511
4858,2016020090,20162017,R,2016-10-26T00:30:00Z,11,25,2,3,home win REG,1443,1405
4859,2016020093,20162017,R,2016-10-26T02:00:00Z,24,28,1,2,home win OT,1623,1557
4860,2016020091,20162017,R,2016-10-26T02:00:00Z,9,23,3,0,away win REG,1460,1447
4861,2016020092,20162017,R,2016-10-26T02:30:00Z,29,26,2,3,home win OT,1485,1440
4862,2016020094,20162017,R,2016-10-26T23:00:00Z,8,2,3,2,away win REG,1511,1411
4863,2016020095,20162017,R,2016-10-27T00:00:00Z,6,3,2,5,home win REG,1512,1434
4864,2016020096,20162017,R,2016-10-27T01:30:00Z,15,22,1,4,home win REG,1510,1422
4865,2016020097,20162017,R,2016-10-27T02:30:00Z,18,24,1,6,home win REG,1513,1577
4868,2016020100,20162017,R,2016-10-27T23:00:00Z,2,5,2,4,home win REG,1445,1397
4866,2016020099,20162017,R,2016-10-27T23:00:00Z,27,4,5,4,away win REG,1657,1504
4867,2016020098,20162017,R,2016-10-27T23:00:00Z,30,7,4,0,away win REG,1556,1575
4870,2016020101,20162017,R,2016-10-27T23:30:00Z,13,10,2,3,home win REG,1505,1485
4869,2016020102,20162017,R,2016-10-27T23:30:00Z,14,8,1,3,home win REG,1512,1476
4871,2016020104,20162017,R,2016-10-28T00:00:00Z,25,11,1,4,home win REG,1441,1408
4872,2016020103,20162017,R,2016-10-28T00:00:00Z,17,19,2,1,away win SO,1517,1476
4873,2016020105,20162017,R,2016-10-28T02:30:00Z,18,26,2,3,home win OT,1538,1415
4874,2016020106,20162017,R,2016-10-28T02:30:00Z,29,28,1,3,home win REG,1523,1518
4875,2016020107,20162017,R,2016-10-28T23:30:00Z,16,1,3,2,away win OT,1465,1443
4876,2016020108,20162017,R,2016-10-28T23:30:00Z,3,12,2,3,home win REG,1484,1617
4877,2016020110,20162017,R,2016-10-29T01:00:00Z,9,20,2,5,home win REG,1498,1491
4878,2016020109,20162017,R,2016-10-29T01:00:00Z,11,21,1,0,away win REG,1454,1524
4879,2016020112,20162017,R,2016-10-29T02:00:00Z,29,24,4,0,away win REG,1560,1540
4880,2016020111,20162017,R,2016-10-29T02:00:00Z,22,23,2,0,away win REG,1457,1413
4881,2016020113,20162017,R,2016-10-29T17:00:00Z,13,7,0,3,home win REG,1543,1536
4885,2016020114,20162017,R,2016-10-29T23:00:00Z,10,8,1,2,home win REG,1516,1445
4884,2016020116,20162017,R,2016-10-29T23:00:00Z,14,1,1,3,home win REG,1538,1418
4882,2016020117,20162017,R,2016-10-29T23:00:00Z,5,4,5,4,away win REG,1438,1462
4883,2016020115,20162017,R,2016-10-29T23:00:00Z,6,17,1,0,away win REG,1545,1484
4886,2016020119,20162017,R,2016-10-30T00:00:00Z,25,30,0,4,home win REG,1483,1514
4887,2016020118,20162017,R,2016-10-30T00:00:00Z,26,19,0,1,home win REG,1453,1439
4888,2016020120,20162017,R,2016-10-30T01:00:00Z,21,27,3,2,away win REG,1567,1613
